Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.365701726,6.199400719,4.466950473,5.868193001,6.39282029,6.523714904,2.549183507,4.81477728,3.253870878,0.43467731,3.351962994,5.275226889,5.732423138,-0.216392369,-0.053047865,5.433742652,4.529385332,5.376597683,3.213238531,-0.043156527,2.614669975,-1.925726375,4.40564782,7.117835431,4.214577269,3.349818068,3.506818595,4.196740578,3.557236709,1.74380306,-0.273846804,3.307242802,2.744455463,4.064290862,2.685014439,3.606573981,4.434166516,4.436883827,4.815137274,4.162350668,1.030558809,1.801700921,2.716685521,3.787103781,3.461183013,2.774268602,2.008102069,0.181930683,-2.604734092,2.724088619,1.686759319,2.243173082,2.133567316,2.549562329,2.760275702,1.757134307,2.50304867,2.947809339,2.530125114,-2.388620321,6.046691975,2.640582787,2.783673908,2.699930753,
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.9714495,-0.398090744,-1.823450375,-0.236891525,0.464171262,4.767269666,3.553769141,0.813148943,1.858674962,2.04745994,8.165612503,7.189342523,-1.579539159,1.729879488,3.899014221,3.191324301,4.220100304,3.291585621,3.369278424,3.492183364,1.177948695,4.788661219,4.239794296,12.2695481,2.529262658,7.073175318,5.374044152,2.649812038,0.295970914,6.03924948,5.091338139,5.06168207,5.614719623,6.09251916,4.264174538,0.03379445,-1.027248089,1.059939499,-0.839152163,-8.101402014,3.603829192,5.39872478,4.442806003,3.711545024,
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,-3.848577701,5.400791443,14.26255469,15.71631339,30.99928973,6.999215676,3.398499546,-11.19930863,12.7011152,6.499471805,2.299998214,1.899824282,9.800007196,-13.60000507,-0.399994552,-6.99999937,2.399992488,-1.99999757,1.799999239,4.500000497,-1.000003496,5.700002746,34.60000065,10.99999947,3.600001272,4.900028144,0.519994838,0.529794655,2.590186906,5.940031102,0.449879084,2.00715233,-3.200275527,0.900172519,2.100108827,,,,,,,,,,,,,,,,,,0.4,-1.4,-2.4,-2.1,3.5,2.8,-13.5,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.546393037,10.2787135,9.42822932,0.131039891,6.919761818,-0.382497199,0.122868672,0.383494663,-5.485945813,3.055778922,5.67932064,-5.166272303,-17.04758357,8.775238049,-2.793193436,0.678203402,7.764581119,13.47261233,7.14699607,-2.455036129,-0.177666071,2.17446022,-3.863627907,-16.81983511,7.71812745,6.352137303,0.08828136,6.871150137,0.957045973,-1.308478285,-0.4394891,2.000752361,0.321655474,1.854778791,2.457244122,0.100530504,1.527475711,9.972614956,-0.219562518,-1.208477741,7.268134902,4.918470576,2.170610384,0.363801579,7.331868843,5.931049974,3.142724084,7.731414228,1.962600907,8.578166743,2.357756936,10.54894458,5.315130634,6.642136655,4.392648832,5.740893151,5.005360786,7.211418028,5.939852571,3.550641094,1.383596362,11.9,1.667634065,10.3,
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.19179549,4.102992589,8.578618915,4.950488666,4.884976834,-4.250514184,-15.74362821,-1.248360246,24.19738395,25.00724193,14.23753156,3.364262035,5.392760484,11.16067455,-5.227747555,9.042351726,6.02411785,-5.764158394,6.759430935,4.204831044,-13.12788049,-6.803388815,-10.92408503,-1.115623217,5.913027459,0.060945274,3.200125467,7.334025488,1.919381296,11.77688593,0.358352602,4.631192946,-2.035118774,-1.814924485,-0.072664764,4.195924047,2.937099419,2.581254102,0.584126893,5.015934759,5.917684649,15.32915574,7.347194968,9.250558229,6.438516525,6.059428032,6.591130361,6.764472778,8.036925101,8.005655916,5.307924203,4.230061175,6.671335393,6.309718655,2.652693295,-1.616868949,0.805886619,1.922757342,2.208429277,-6.368898405,1.109252539,4.318829495,3.326845564,4.062364089,
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.497743398,10.89079833,10.86547925,11.69847903,9.525155826,3.301136399,6.969513825,1.342960053,6.237703908,1.35382659,3.3047565,2.220722892,6.417013974,14.1924251,-0.153246894,5.209454498,8.36848053,-7.838800371,-26.47878887,4.61173228,5.363290189,-0.816361919,4.613211627,-1.566093913,-4.081851487,-1.017309161,-0.706352941,-12.44982204,-1.738216331,-0.052499721,-0.189281494,0.386346578,-0.392936047,3.337726113,5.911907937,6.344268361,3.966650928,3.711681464,7.035970464,4.101590251,2.960843491,0.753938876,2.520732896,5.31217057,4.282398338,4.152945598,5.076352018,3.435716936,-3.292665159,4.410099117,6.316685535,6.496136471,4.927094134,4.785460136,4.792267683,4.563147395,4.631207576,-3.36335666,-2.896869867,-2.236541763,10.45438948,3.550299456,4.427743848,3.587830229,
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.295546673,6.843507321,3.62462153,8.274903931,8.643094936,2.741104335,5.280014747,6.41613404,6.429449078,6.140181408,4.316980365,3.53387456,5.444223096,3.438717747,0.002028756,4.456309703,2.520440376,2.696246606,2.014166379,1.341913987,-0.783611601,-1.240756595,2.069957993,3.061679069,2.580179793,2.786975872,1.931248422,3.44121888,4.420118057,4.183222792,2.439134581,1.706070869,1.257552253,2.961092491,3.11603589,3.420577338,4.248479543,4.647784625,5.043321364,4.219753776,2.323575708,0.245785659,0.097832364,2.016309962,2.033963362,3.537375097,3.885306448,2.116815936,-3.665290491,1.319320323,1.773345163,-0.977876878,-0.03023256,1.612610013,2.120605239,2.42428573,2.781546193,2.258740374,2.300091579,-3.867953338,6.276830671,5.007234552,-0.598096167,1.081005848,
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.27333551,2.813945138,3.785043084,5.009650987,5.285608801,3.786513255,6.256079006,2.259875528,4.504611456,1.943300505,5.673611238,5.330604842,4.532933899,3.922181775,4.952102998,5.825533934,4.1607148,3.869354431,4.372506497,4.564242953,1.598343953,0.235322458,3.97300738,6.052381322,5.553404958,4.042112198,1.753558222,-0.25518692,1.038252366,1.932291307,3.084438621,3.574458954,2.845182688,5.055273997,4.155643006,5.027913076,5.28460661,2.66868661,2.072047169,3.318945701,2.067130435,1.377557022,0.944909363,4.014588024,2.685122903,2.461473116,2.914040007,0.48191955,-1.940364726,0.787051861,1.105656034,2.717959249,1.01619084,2.048132004,1.857339716,1.164724239,2.463746266,0.828931501,1.12374695,-1.278171772,3.908686768,3.246228603,0.072120481,2.0972306,
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.908265972,1.910320031,1.895111645,7.532448552,-1.203189018,7.040643145,-1.5714975,0.675483463,4.463421603,2.575992127,-1.195383303,3.117800364,-0.476536268,6.333590372,1.456470709,4.398536179,3.016973442,4.405741389,2.368877795,-2.319394205,8.341974135,3.779374654,-2.977405857,9.681130016,6.144905237,4.565650546,1.695618266,7.696808711,4.329647933,4.635036347,6.368150397,4.106406617,3.849850026,8.216002693,3.468451893,5.328284175,5.048612545,3.016389475,4.41257328,6.199999982,4.799892143,0.120143177,3.945037761,4.682603252,3.479181048,3.364614781,3.41156028,6.104639144,4.533078725,4.816414647,3.421808701,4.670141924,3.525153171,6.011482843,3.976053272,0.433113719,8.977279356,7.622376104,6.657055431,-2.369620629,4.838149614,5.631314557,1.982548436,3.665374307,
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.898387103,2.898387527,2.898387746,2.898387206,2.898387573,-2.816747319,-2.816746972,-2.816747482,-2.816747275,-2.816746875,-2.816747327,-2.81674701,-2.816747207,-2.816747409,-2.816746853,-2.816747339,-2.81674751,-2.816746778,-2.816747563,-2.816747,-18.99378733,-16.26030494,-16.11732549,-3.866129622,-7.923491316,-11.85950095,-8.9536125,-11.78797544,-6.568209993,-6.856193465,-6.76108887,-9.971383553,0.284656862,-4.314826505,0,8.450704225,-22.07792208,20,-5.555555556,0,14.70588235,24.35897436,4.12371134,15.84158416,3.418803419,4.132231405,-6.349206349,-0.847457627,8.547008547,1.57480315,7.751937984,2.877697842,0.699300699,1.388888889,
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.315649655,3.080873453,6.102117359,6.103284622,6.111731864,6.248462262,-4.58942404,-0.048848529,10.1946719,-1.3976076,3.785457945,5.119108766,7.800277728,5.993440849,-1.731683304,0.928812369,-3.93633758,0.318563369,2.191774302,1.284252205,4.655653994,0.929683828,3.491525013,4.792699435,1.615334601,2.705642144,0.970838685,-0.353677479,0.161414614,0.153140654,-1.090793225,1.093834756,6.391528504,5.119248415,4.722081148,3.611878862,2.079272887,0.858406352,5.377728908,2.870051088,3.410993122,4.713477671,4.728042049,4.08796484,3.352927604,2.779780591,3.05641639,-1.017038469,-0.037466112,1.458636349,2.093496217,2.366306647,2.58954199,3.826384918,3.690369084,3.779110684,3.378732195,3.470582039,2.31747144,-0.307246896,4.535405657,3.496386865,1.394251816,1.288620047,
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.410207436,5.54478265,5.084110287,6.448636877,5.455798915,5.542994997,3.814330195,5.952749966,5.525372712,2.772621774,3.649728066,5.329411196,6.091954898,1.151056661,0.182122804,4.719842005,3.747690569,4.336253983,3.857214792,1.251621912,2.115434232,0.163875291,2.832584264,4.754997327,3.668293944,3.081012771,3.490673811,4.491759876,3.769400412,2.951525619,1.157930375,2.15379496,1.470783144,3.308425013,2.755318758,3.119566211,3.640320993,3.004859247,3.443728264,4.123533405,1.406290698,1.535565449,2.044334012,3.261355502,2.844769248,3.040904375,2.620730981,0.395831034,-3.380268845,2.967059999,1.878020289,1.376754406,1.620465508,2.178339053,2.510273671,1.862493916,2.616940939,2.364620733,1.845758103,-3.889272147,5.975520413,3.095015913,1.822356809,1.806768687,
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.139606404,20.18779188,4.531243559,0.074739447,0.448098406,5.204463668,66.21908367,81.88779674,25.6661688,13.89509644,0.8982251,9.825224153,-14.25205784,11.49880646,24.43350272,20.54012292,1.007218342,-3.69353109,4.331741533,6.035444112,17.04707839,11.5698374,16.66667073,16.71159398,14.00719711,2.002159783,-3.440784167,5.964027648,11.75686184,-0.130425738,6.074077908,8.413884259,6.042960675,3.875774167,4.99681952,3.04593991,6.033512507,-0.067874093,0.297595696,6.192410637,4.613166494,-0.784165786,-2.19466568,1.99251511,2.779443603,4.669814819,4.980654671,8.95005895,5.981966949,2.471998566,2.894609735,8.863122256,5.227704081,1.292252294,5.017057997,5.046423946,0.304057566,1.287103915,-1.128638017,-3.379720527,2.582174989,7.985707284,1.414013958,1.631632211,
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,16.26651099,10.08715576,7.003008863,14.78967686,-2.721441703,-7.537337138,3.0228377,0.963341294,2.692507605,2.002379751,2.040615999,6.101459318,3.105684676,2.891206111,5.236179436,-0.520205525,-3.124639637,0.372070515,2.847522995,4.342945076,3.257343177,6.236946956,3.417315075,2.595927513,7.306609571,3.189288515,3.493862877,4.269262136,4.455936972,4.604152453,6.20030003,5.460648155,0.898669951,-5.130807996,2.475620995,3.290693142,1.200226605,0.791667554,2.098778102,3.351100755,4.110912006,5.06107673,4.358300927,4.24479956,-5.797484402,8.005169777,4.357035819,3.209909607,2.883257974,
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.987346419,4.482858628,8.688831518,7.569757449,10.41936582,5.789951801,5.400612597,7.233220925,5.507899634,11.35346172,0.468372548,0.813406405,7.064263857,3.540191713,4.211415631,5.15618959,3.947698287,8.048533619,3.758435569,10.21570404,7.920763572,6.5374868,6.778378339,5.065205605,7.592114699,5.501653664,6.452343025,7.62527878,4.959768894,4.458586815,5.061567759,7.705897817,1.757747698,3.737415558,4.962609146,4.846581287,1.014396011,2.550234298,3.660132739,4.260088011,3.651350171,2.594816684,5.401310873,7.83125557,7.276574436,6.051637676,4.44481434,2.120441043,3.472550596,1.501717522,2.680116854,3.027583911,4.36686505,4.116428172,4.217942096,6.573838285,4.432625907,6.151702611,2.497636929,-1.274087443,6.513885759,4.778106869,-0.414935997,3.048982873,
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.92659484,8.24473682,8.538788799,4.432130368,9.160036262,7.581401883,8.552931179,6.977388624,8.441389169,6.959226108,9.616137578,4.582812505,5.364310217,2.448319562,1.74091944,1.66446136,1.094025891,9.792643918,4.51475108,13.08448173,9.206809454,5.348456438,-4.491364346,2.709473773,4.942233652,3.567788228,-1.809055481,-13.37984378,1.562247005,8.098993006,9.419005777,8.201680161,5.455744357,2.850147101,1.751678793,4.079702767,7.709040057,8.387472033,5.211645891,4.209005736,0.949907876,2.508844088,5.096860136,8.17565351,8.276183224,9.857238739,13.15306531,10.19743255,1.611864176,6.073393409,11.90887722,9.62729355,6.324353735,4.625813846,5.266917264,4.571966963,5.74405947,3.918198085,3.103067933,-17.82122995,16.46712486,11.03854753,7.166329461,2.747885455,
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.347096331,10.03529333,4.328249818,6.54786765,5.621733449,8.238920446,3.852564408,0.152237711,3.514458913,3.365946003,4.590539928,3.477535123,6.276934756,9.386834919,4.300863165,1.447110995,0.349063699,-2.642502979,4.090750574,5.943335398,5.552041815,-0.222723444,-10.4080858,3.608286538,2.061132066,9.425962361,9.726146431,-9.441273446,-12.31204145,-4.982563536,2.219259103,-0.540509125,5.243577008,12.30836618,7.411395047,2.798973079,6.476824421,-0.391537556,1.494910643,2.694371398,0.617892326,5.453528938,4.165023137,4.958203206,6.285060325,7.528899044,8.518387769,9.126568301,1.095823659,8.332459107,6.327192402,6.139724706,5.852518211,2.382157372,3.252244772,3.953318715,2.518835442,3.969351341,2.240631769,-10.9333065,13.36262409,2.809033553,-0.403242151,3.303940982,
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.69547095,4.846294189,7.016265184,3.402494436,5.345089329,4.441158534,5.222687589,5.038159397,4.689473441,3.692487487,5.389008416,5.430387494,8.782009122,3.394606379,5.45110287,8.778403331,5.562970252,5.19238453,5.595571076,5.200711079,3.422208738,3.698406099,1.89695179,-7.039378201,-6.858377209,3.51068403,4.361809673,6.696931105,6.183918203,3.082672529,-0.436390081,0.417629066,2.181889986,4.373665918,4.625225117,5.860347872,5.186411674,-0.5140906,3.346451184,4.382505001,3.049231345,3.716255002,5.086911135,6.569228512,4.942505119,5.316416821,6.51929155,4.344487305,1.448323063,7.33449996,3.858232828,6.896951711,6.750531301,6.347987483,6.348309717,7.14945675,6.930988326,6.341485572,6.118525662,-9.51829474,5.714733132,7.580982128,5.518949679,5.692016128,
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,0.126339612,0.341301339,0.202024554,0.105534658,0.02526664,-0.04152407,1.430104293,-0.488594888,-0.374146925,-0.374144777,-0.374146951,-0.374149392,1.932008579,4.621996975,5.436506258,5.436506491,5.436505749,5.436506372,5.436506376,5.436506695,4.905224923,-6.400039613,-12.30003908,7.300030733,10.89998861,10.40004335,2.299991212,1.999985297,-5.400008422,-2.603902465,7.345893752,4.714977691,-2.127763083,3.472510465,2.884827263,0.228095913,1.322593682,-5.194904944,-6.536520762,-2.643261595,5.092006241,1.655148767,-2.55228104,5.168162982,7.920107245,1.326855466,-2.989502548,-1.243907137,-0.36202865,-6.872331523,-13.26003193,1.51267904,2.215998002,,
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.181111725,6.374099312,4.072521773,8.570281531,10.2685198,5.813757982,4.070461475,4.359590251,8.273457948,10.84280578,6.295192567,5.643553371,6.529264832,2.610532593,-0.879884165,-3.388448614,0.834815601,8.549859334,1.832395515,-2.303451201,-0.274829572,0.352944289,3.223163064,-0.354726452,4.000190344,4.693057069,2.770494832,2.909240484,-1.419579884,-3.012169222,9.54689771,13.84908527,18.20228595,5.94210906,-3.312448778,7.733695798,-3.904389656,-3.769113218,1.855553994,-2.494841993,-0.121288606,-0.158900533,2.164102502,2.721175741,6.344795923,5.409944091,7.815189229,-0.296457846,6.800421483,10.12845407,1.107543626,4.657119597,3.824946328,13.54377062,6.578356323,5.489573153,3.534610818,-0.279252285,4.480514569,-3.167432044,-0.511353419,5.707584042,3.810886229,3.799795601,
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.015578793,2.514978614,3.738310295,5.292802067,7.929659563,6.093877474,6.35890635,4.621611338,4.699184792,4.65633253,1.233744644,1.90119438,3.523371172,5.090795464,3.260822747,6.202107109,6.760447853,4.383770693,2.615128593,3.168927483,5.255462566,1.511781676,0.684240607,3.920508624,4.431767003,3.031177676,5.152457733,6.245858472,4.580458173,-2.035568824,6.927182661,5.255456974,0.249610834,3.028416307,
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.318566414,6.18426979,5.763910506,4.624401301,4.406682448,1.177962013,-5.748841226,3.618339399,11.2927796,8.566666888,9.323003493,3.409146134,4.054509727,8.326099993,-0.334478198,6.916009523,4.677127015,-0.177114565,5.676400962,4.180360421,-3.96371569,-1.233059177,-4.694659009,0.641803115,3.609321992,2.522599884,3.868863505,3.854377788,1.356895294,8.084584665,-8.100126684,2.176238161,-0.660065206,0.068456509,3.127677335,5.64582964,6.26145426,6.930614898,4.209537467,5.473609756,4.354606426,6.006234544,-0.5690176,12.00819755,5.969885232,6.216606308,6.06676996,6.386667565,4.844157385,6.652842116,4.36305886,4.334041538,5.914027825,5.172927965,3.04222828,2.385226572,1.653540643,2.657764732,3.224680724,-4.076892597,2.36174282,4.676576317,2.448696702,3.31272809,
Puerto Rico (US),PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.041738471,8.323312532,8.651047009,7.060923721,9.204842465,7.499148396,6.223223353,5.180434598,9.375234038,8.397917944,6.365448576,7.173574977,6.344895848,2.917378491,-0.654567385,6.243087812,5.950682236,6.931946225,7.906824688,4.243465305,1.147947226,-1.556643209,-2.341974633,5.928686528,3.097442645,4.97736745,5.768998904,5.888372737,4.334952398,-2.840540727,2.304391188,4.564051814,4.644527057,4.185958585,4.548988027,2.313707529,4.880087209,5.530725636,5.389699901,3.271964519,6.313471577,0.916459423,0.053419802,8.748676901,-1.986938718,-1.409414057,-1.162806656,-1.844134218,-1.952425184,-0.413254119,-0.358510637,0.02927515,-0.306826667,-1.190363473,-1.049290032,-1.263694348,-2.885218384,-4.361427032,1.675463795,-4.180874309,0.38522272,2.957095655,0.731492105,3.177075548,
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.534903476,6.614447769,5.873702116,6.310747383,7.46898853,4.077909434,7.544482529,8.875509234,2.120741162,9.11384196,6.631651621,8.015696164,11.2006719,1.142859655,-4.347630432,6.900230194,5.602597793,2.815966067,5.63893733,4.589340224,1.618103376,2.135374766,-0.17311254,-1.879979863,2.807439615,4.140956085,6.381393913,7.489107363,6.440639564,3.950523172,4.368206167,1.089476898,-2.043277294,0.964838285,4.282780172,3.504246531,4.400867665,4.80796319,3.906577796,3.816177141,1.943672134,0.770924781,-0.930521045,1.788735529,0.781847569,1.62503533,2.506579378,0.319247344,-3.122078275,1.737624536,-1.713527459,-4.050902676,-0.984106574,0.741391421,1.589798037,2.004141297,3.314720082,2.946283434,2.745684326,-8.204631593,5.558756721,6.985841376,3.09997909,2.139671772,
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.900285514,3.300258516,4.71029134,4.212477359,6.167974756,1.991503335,9.150367204,4.527073842,4.701151408,5.553425733,5.538151943,6.631297476,7.302812907,8.381525437,6.852444714,7.525949531,11.4940816,12.02872995,11.86214697,11.71214594,9.170458849,-1.397617718,-3.042617885,2.816599446,4.523135678,4.964835666,7.582304376,5.915372066,6.935203911,4.123282879,3.493650155,1.696428011,4.936359415,5.31791766,6.822810304,1.573785132,4.242516103,0.068037756,-1.366079712,-2.314140568,-0.834054717,-0.021404395,4.320745486,4.057418364,2.133490665,4.807117193,5.421622872,6.49629212,-0.261137328,11.09523127,4.286371207,-0.708043112,8.293076489,5.301238645,2.957151684,4.268025833,4.810078856,3.204250341,-0.401855101,-0.819785391,4.016737318,0.176038366,4.999227911,4.249960105,
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.117859897,1.214537534,14.66763928,14.33410732,8.280591451,-8.555572684,-9.311081142,-12.48838218,14.01564768,21.92448612,11.29065118,-0.996556103,3.788281521,7.429182255,8.593490879,5.777362056,9.600808489,6.096456563,4.698569866,-0.157866651,3.721299671,8.86461882,1.419367563,1.227077378,1.362687466,-11.31846611,7.011982276,4.082760273,-4.555804285,-26.55752645,
